epoch,loss,val_loss
109,0.0008111776551231742,0.0007751430384814739
110,0.0008675417047925293,0.0007709272904321551
111,0.000862570945173502,0.0008244537166319788
112,0.0008059305255301297,0.0012480422155931592
113,0.0008333344594575465,0.0007665245211683214
114,0.000882825581356883,0.0007661643903702497
115,0.0008351621218025684,0.0009098201990127563
116,0.000776346423663199,0.0007551379385404289
117,0.0008542637806385756,0.0007454350125044584
118,0.0008300762274302542,0.0007789014489389956
119,0.0007870535482652485,0.0010407863883301616
120,0.0007829057285562158,0.0007611361797899008
121,0.0008264962234534323,0.0007311773952096701
122,0.0008311989950016141,0.0007663365104235709
123,0.0007702186121605337,0.001068336539901793
124,0.0007948669954203069,0.0007291996735148132
125,0.0008129104971885681,0.0007300878060050309
126,0.0008277330780401826,0.0007776317070238292
127,0.0007431954145431519,0.0009231582516804338
128,0.0008014525519683957,0.0007273502997122705
129,0.0008420392405241728,0.0007376318098977208
130,0.0007751951925456524,0.0008901115506887436
131,0.0007522100349888206,0.0007843143539503217
132,0.000828928139526397,0.0007234436925500631
133,0.000814872037153691,0.0007803950575180352
134,0.0007248407346196473,0.0007949532591737807
135,0.0007961206138134003,0.0007182725239545107
136,0.0007808867958374321,0.0007239279220812023
137,0.0007810094393789768,0.0007568895816802979
138,0.0007547782151959836,0.0009862538427114487
139,0.0007502035005018115,0.0007231896743178368
140,0.0007817114819772542,0.0007175502832978964
141,0.0008019643137231469,0.0007304975879378617
142,0.0007242308929562569,0.0008998275734484196
143,0.0007505235262215137,0.0007033388246782124
144,0.0007674560765735805,0.0006987552042119205
145,0.0007572630420327187,0.000724382174666971
146,0.0007436852902173996,0.0008695826982147992
147,0.0007137779612094164,0.0007137942593544722
148,0.0007544074323959649,0.0006782627897337079
149,0.0007510571740567684,0.0006893936661072075
150,0.0007296515977941453,0.000918146048206836
151,0.0007010740227997303,0.0006796616944484413
152,0.0007391265244223177,0.0006726869032718241
153,0.0007348931976594031,0.0007331050583161414
154,0.0006800182163715363,0.0007487649563699961
155,0.0007295438554137945,0.0006666111876256764
156,0.0007217460661195219,0.0006769810570403934
157,0.0007237886893562973,0.000740634452085942
158,0.0006802207790315151,0.0007646115846000612
159,0.000719742733053863,0.0006642544758506119
160,0.0007182100089266896,0.0006628407863900065
161,0.0007159473025240004,0.0007105972035788
162,0.0006653483142144978,0.0008318412001244724
163,0.0007068985141813755,0.0006413820665329695
164,0.00070117914583534,0.0006488885264843702
165,0.0006901892484165728,0.0006834525265730917
166,0.0006757425144314766,0.0008492192137055099
167,0.0006674675969406962,0.0006542434566654265
168,0.0006893911049701273,0.0006362838903442025
169,0.0006889638607390225,0.0006767293671146035
170,0.0006740734097547829,0.0007838050951249897
171,0.0006578925531357527,0.0006890810909681022
172,0.000680379627738148,0.0006368574686348438
173,0.0006758113158866763,0.0006528531084768474
174,0.0006680288934148848,0.0006582196801900864
175,0.000667064159642905,0.0006541097536683083
176,0.0006651827716268599,0.0006584427901543677
177,0.0006624189554713666,0.0006617211038246751
178,0.0006745252758264542,0.0006299606175161898
179,0.0006826575263403356,0.0006387040484696627
180,0.0006646615802310407,0.0006966133951209486
181,0.0006464754114858806,0.0006828202167525887
182,0.0006708928849548101,0.0006335309590213001
183,0.0006730892928317189,0.0006323864217847586
184,0.0006612580036744475,0.0006765867001377046
185,0.000647396722342819,0.0007124195690266788
186,0.0006481813616119325,0.0006923322798684239
187,0.0006568909739144146,0.0006449821521528065
188,0.0006465096957981586,0.0006262899260036647
189,0.0006403252482414246,0.0006091604009270668
190,0.0006441609002649784,0.0006116058211773634
191,0.0006377713871188462,0.0006206945981830359
192,0.0006375100929290056,0.0006642520311288536
193,0.0006244868854992092,0.0006873015663586557
194,0.0006263055256567895,0.0006236525950953364
195,0.000636571494396776,0.0006050501251593232
196,0.000633855233900249,0.0006141457706689835
197,0.000624093518126756,0.0006395220989361405
198,0.0006224989192560315,0.0006085549248382449
199,0.0006271690945141017,0.0006336862570606172
